[Main]
Experiment = "IvsV"
Header length = 46    
Date = "20201102 16:51:47"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+1
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = -10.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-9
Auto-range = 1
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)
392.509363174E+0	-3.799999952E+0	-468.140926667E-12	15.299195574E-12	8.117213719E+9	265.276614648E+6	-3.617592842E+0	-2.047888924E+0	263.774942465E-3	213.589984428E-3	7.727572268E+9	4.374513758E+9	563.452002248E+6	456.251466729E+6
398.834003925E+0	-3.700000048E+0	-451.833490000E-12	14.329119600E-12	8.188857465E+9	259.695486513E+6	-3.561616363E+0	-2.057894612E+0	266.965161567E-3	213.896535892E-3	7.882586044E+9	4.554542010E+9	590.848548140E+6	473.396816806E+6
405.182213306E+0	-3.599999905E+0	-437.082766667E-12	11.877799566E-12	8.236426094E+9	223.826299603E+6	-3.512187990E+0	-2.053331345E+0	266.650915668E-3	209.718611432E-3	8.035521549E+9	4.697808977E+9	610.069616109E+6	479.814413711E+6
411.518262863E+0	-3.500000000E+0	-417.390670000E-12	14.089208108E-12	8.385429411E+9	283.053907374E+6	-3.473608679E+0	-2.025418317E+0	266.434752264E-3	213.236535104E-3	8.322200107E+9	4.852572093E+9	638.334230767E+6	510.879975117E+6
417.856139183E+0	-3.400000095E+0	-394.594786667E-12	12.242648635E-12	8.616434404E+9	267.332419125E+6	-3.433396636E+0	-2.007597816E+0	265.776449390E-3	207.513734745E-3	8.701069431E+9	5.087745414E+9	673.542728821E+6	525.890715632E+6
424.183394432E+0	-3.299999952E+0	-383.545086667E-12	16.048225339E-12	8.603942710E+9	360.004641471E+6	-3.394798323E+0	-2.006024246E+0	265.539015873E-3	213.670551498E-3	8.851106275E+9	5.230217557E+9	692.328034186E+6	557.093700130E+6
430.516298294E+0	-3.200000048E+0	-364.857496667E-12	15.830591382E-12	8.770547616E+9	380.540229491E+6	-3.359778249E+0	-2.005381840E+0	266.538013945E-3	212.042621740E-3	9.208467087E+9	5.496342705E+9	730.526346258E+6	581.165588422E+6
436.840455055E+0	-3.099999905E+0	-349.365780000E-12	16.659301441E-12	8.873221369E+9	423.114334592E+6	-3.328594721E+0	-1.992855217E+0	266.034384355E-3	211.039625530E-3	9.527535070E+9	5.704208401E+9	761.478082814E+6	604.064958881E+6
443.162650108E+0	-3.000000000E+0	-328.584406667E-12	13.318772099E-12	9.130074158E+9	370.076529779E+6	-3.295916364E+0	-1.983204286E+0	265.114000109E-3	212.020507821E-3	10.030653606E+9	6.035600735E+9	806.836827100E+6	645.254319801E+6
449.483610153E+0	-2.900000095E+0	-310.566220000E-12	13.645296792E-12	9.337783405E+9	410.272649565E+6	-3.273116723E+0	-1.925787554E+0	269.444113452E-3	211.527877256E-3	10.539191041E+9	6.200891887E+9	867.589892591E+6	681.103943810E+6
