[Main]
Experiment = "IvsV"
Header length = 32    
Date = "20190903 11:14:43"
Comments = "SD: 1Vb to 2V-, BG: 2Va to 2V-"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 0.000000E+0
Final Voltage (V) = 10.000000E+0
Voltage step (V) = 100.000000E-3
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = TRUE
Manual range (V) = 10.000000E+0
Measurement Type = "Static"
Pattern = "Linear"
Check compliance = TRUE
Measurement Speed = 1.000000
Time (s)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	di/dv (A/V)	Voltage 2 (V)	STD_Voltage 2 (V)	Resistance 2 (Ohms)	STD_Resistance 2 (Ohms)
255.796769142E+0	5.800000191E+0	62.708945333E-9	512.251150193E-12	92.490794733E+6	755.530422849E+3	10.614162844E-9	99.000000000E+36	19.212386177E+21	1.578722134E+45	306.373932370E+27
259.220400333E+0	5.900000095E+0	63.396764333E-9	581.304945753E-12	93.064688039E+6	853.339504010E+3	6.878196560E-9	99.000000000E+36	19.212386177E+21	1.561593893E+45	303.049948662E+27
262.644736767E+0	6.000000000E+0	63.696519667E-9	363.376950301E-12	94.196669322E+6	537.374704393E+3	2.997556192E-9	99.000000000E+36	19.212386177E+21	1.554245044E+45	301.623797926E+27
266.093838215E+0	6.099999905E+0	63.484876667E-9	395.237523412E-12	96.085874698E+6	598.201416536E+3	-2.116432018E-9	99.000000000E+36	19.212386177E+21	1.559426515E+45	302.629337652E+27
269.521681309E+0	6.199999809E+0	64.181386667E-9	548.712570825E-12	96.601213082E+6	825.882747753E+3	6.965106642E-9	99.000000000E+36	19.212386177E+21	1.542503289E+45	299.345139991E+27
272.939970970E+0	6.300000191E+0	64.564694667E-9	549.423948731E-12	97.576550517E+6	830.343796486E+3	3.833065378E-9	99.000000000E+36	19.212386177E+21	1.533345747E+45	297.567986277E+27
276.360369205E+0	6.400000095E+0	64.205746333E-9	385.487575322E-12	99.679553013E+6	598.470252189E+3	-3.589486757E-9	99.000000000E+36	19.212386177E+21	1.541918063E+45	299.231568414E+27
279.784343719E+0	6.500000000E+0	65.097601000E-9	514.329290404E-12	99.850069744E+6	788.904886343E+3	8.918555172E-9	99.000000000E+36	19.212386177E+21	1.520793370E+45	295.132015334E+27
283.200870991E+0	6.599999905E+0	64.782875667E-9	380.981981678E-12	101.878773313E+6	599.139456970E+3	-3.147256335E-9	99.000000000E+36	19.212386177E+21	1.528181622E+45	296.565812783E+27
286.627337456E+0	6.699999809E+0	66.176226333E-9	536.237533957E-12	101.244815253E+6	820.404442280E+3	13.933519955E-9	99.000000000E+36	19.212386177E+21	1.496005522E+45	290.321573789E+27
290.080955029E+0	6.800000191E+0	66.115971667E-9	426.422737127E-12	102.849584137E+6	663.340492085E+3	-602.544368142E-12	99.000000000E+36	19.212386177E+21	1.497368904E+45	290.586157811E+27
293.515383720E+0	6.900000095E+0	66.716575000E-9	436.814801795E-12	103.422576704E+6	677.140760660E+3	6.006039061E-9	99.000000000E+36	19.212386177E+21	1.483889124E+45	287.970210949E+27
296.942966938E+0	7.000000000E+0	66.960184000E-9	382.654243254E-12	104.539736629E+6	597.408361509E+3	2.436092323E-9	99.000000000E+36	19.212386177E+21	1.478490561E+45	286.922541559E+27
300.362264633E+0	7.099999905E+0	68.000242000E-9	471.941273366E-12	104.411391722E+6	724.645144102E+3	10.400589919E-9	99.000000000E+36	19.212386177E+21	1.455877172E+45	282.534085342E+27
303.784224510E+0	7.199999809E+0	68.706051667E-9	389.674924132E-12	104.794259525E+6	594.353687035E+3	7.058103398E-9	99.000000000E+36	19.212386177E+21	1.440921107E+45	279.631643945E+27
307.205415726E+0	7.300000191E+0	68.930249667E-9	473.451909508E-12	105.904160017E+6	727.409620995E+3	2.241971448E-9	99.000000000E+36	19.212386177E+21	1.436234461E+45	278.722132437E+27
310.632167816E+0	7.400000095E+0	69.645976333E-9	450.559370779E-12	106.251652787E+6	687.371767102E+3	7.157273492E-9	99.000000000E+36	19.212386177E+21	1.421474796E+45	275.857805260E+27
314.054444790E+0	7.500000000E+0	69.498724000E-9	468.505468555E-12	107.915650365E+6	727.482023105E+3	-1.472524738E-9	99.000000000E+36	19.212386177E+21	1.424486585E+45	276.442286574E+27
317.481121540E+0	7.599999905E+0	69.452283667E-9	630.975260619E-12	109.427645909E+6	994.152153839E+3	-464.403776223E-12	99.000000000E+36	19.212386177E+21	1.425439090E+45	276.627133943E+27
320.907327175E+0	7.699999809E+0	70.232398333E-9	468.936411181E-12	109.636008338E+6	732.031334630E+3	7.801154106E-9	99.000000000E+36	19.212386177E+21	1.409605856E+45	273.554465353E+27
324.330733299E+0	7.800000191E+0	70.802662333E-9	481.110299746E-12	110.165351608E+6	748.583225363E+3	5.702618246E-9	99.000000000E+36	19.212386177E+21	1.398252505E+45	271.351182899E+27
327.752929211E+0	7.900000095E+0	71.830260000E-9	484.271455445E-12	109.981504945E+6	741.482816178E+3	10.275986467E-9	99.000000000E+36	19.212386177E+21	1.378249223E+45	267.469255667E+27
331.171934128E+0	8.000000000E+0	71.634404667E-9	586.323611438E-12	111.678180858E+6	914.079688719E+3	-1.958555201E-9	99.000000000E+36	19.212386177E+21	1.382017488E+45	268.200542266E+27
334.657319069E+0	8.100000381E+0	72.600800667E-9	633.564451044E-12	111.569022753E+6	973.627921524E+3	9.663923135E-9	99.000000000E+36	19.212386177E+21	1.363621325E+45	264.630499941E+27
338.078569412E+0	8.199999809E+0	72.960289333E-9	547.103989006E-12	112.389902565E+6	842.773028711E+3	3.594907237E-9	99.000000000E+36	19.212386177E+21	1.356902514E+45	263.326617151E+27
341.552444458E+0	8.300000191E+0	73.569590000E-9	478.394958758E-12	112.818355937E+6	733.614700524E+3	6.092983424E-9	99.000000000E+36	19.212386177E+21	1.345664697E+45	261.145755692E+27
344.972730160E+0	8.399999619E+0	72.473670000E-9	484.771052581E-12	115.904156896E+6	775.274387749E+3	-10.959262709E-9	99.000000000E+36	19.212386177E+21	1.366013340E+45	265.094705105E+27
348.407797337E+0	8.500000000E+0	73.960849333E-9	616.976328741E-12	114.925667791E+6	958.702032640E+3	14.871736602E-9	99.000000000E+36	19.212386177E+21	1.338546013E+45	259.764271905E+27
351.851827145E+0	8.600000381E+0	73.782213000E-9	572.183373568E-12	116.559263158E+6	903.920737841E+3	-1.786356519E-9	99.000000000E+36	19.212386177E+21	1.341786807E+45	260.393194990E+27
355.277774334E+0	8.699999809E+0	73.487928667E-9	552.204328098E-12	118.386787696E+6	889.584149960E+3	-2.942860173E-9	99.000000000E+36	19.212386177E+21	1.347160027E+45	261.435946354E+27
358.697245598E+0	8.800000191E+0	74.165948667E-9	560.951939860E-12	118.652836631E+6	897.427189629E+3	6.780174136E-9	99.000000000E+36	19.212386177E+21	1.334844383E+45	259.045916919E+27
362.118080616E+0	8.899999619E+0	74.428268667E-9	544.608996397E-12	119.578216422E+6	874.981691811E+3	2.623215010E-9	99.000000000E+36	19.212386177E+21	1.330139768E+45	258.132918053E+27
365.544657230E+0	9.000000000E+0	74.401091667E-9	643.339521854E-12	120.965967009E+6	1.045981795E+6	-271.768963284E-12	99.000000000E+36	19.212386177E+21	1.330625637E+45	258.227208044E+27
368.975196362E+0	9.100000381E+0	74.341124667E-9	523.738966305E-12	122.408699388E+6	862.378743549E+3	-599.667712449E-12	99.000000000E+36	19.212386177E+21	1.331698981E+45	258.435506090E+27
372.395185471E+0	9.199999809E+0	76.000409333E-9	714.801507707E-12	121.051977088E+6	1.138521970E+6	16.592941612E-9	99.000000000E+36	19.212386177E+21	1.302624563E+45	252.793193419E+27
375.821683884E+0	9.300000191E+0	75.279682333E-9	720.800497860E-12	123.539312368E+6	1.182884878E+6	-7.207242507E-9	99.000000000E+36	19.212386177E+21	1.315095879E+45	255.213433174E+27
379.243215561E+0	9.399999619E+0	75.979150333E-9	750.149443509E-12	123.718146061E+6	1.221481130E+6	6.994720024E-9	99.000000000E+36	19.212386177E+21	1.302989038E+45	252.863925067E+27
382.703848362E+0	9.500000000E+0	75.994918667E-9	535.298774625E-12	125.008358015E+6	880.543357864E+3	157.682731821E-12	99.000000000E+36	19.212386177E+21	1.302718678E+45	252.811457840E+27
386.132875919E+0	9.600000381E+0	77.036438667E-9	536.082810708E-12	124.616357501E+6	867.182963613E+3	10.415160269E-9	99.000000000E+36	19.212386177E+21	1.285106136E+45	249.393488446E+27
389.556439877E+0	9.699999809E+0	76.906326000E-9	504.457961624E-12	126.127463289E+6	827.318197928E+3	-1.301134112E-9	99.000000000E+36	19.212386177E+21	1.287280321E+45	249.815420601E+27
392.978683949E+0	9.800000191E+0	77.179847333E-9	643.287337386E-12	126.976154130E+6	1.058335238E+6	2.735202899E-9	99.000000000E+36	19.212386177E+21	1.282718267E+45	248.930087845E+27
396.438502312E+0	9.899999619E+0	77.260375000E-9	603.719719176E-12	128.138125378E+6	1.001283168E+6	805.281274523E-12	99.000000000E+36	19.212386177E+21	1.281381303E+45	248.670630663E+27
399.862277985E+0	10.000000000E+0	78.358729333E-9	624.532395797E-12	127.618200105E+6	1.017138753E+6	10.983501435E-9	99.000000000E+36	19.212386177E+21	1.263420181E+45	245.185014356E+27
