[Main]
Experiment = "RvsB_75.00Vg_1.8K"
Header length = 71    
Date = "20200225 04:12:16"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 5.000000E-2
Delay after inital voltage set = 1.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = TRUE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 0

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 1.800000E+0
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic magnetic field]
Initial field (T) = -9.000000E+0
Final field (T) = 9.000000E+0
Measurement interval (T) = 5.000000E-2
Ramp rate (G/s) = 1.000000E+2
Delay after field step (s) = 1.000000E+0
Measurement Pattern = "Linear+Reveresed"
Go to other field at finish = TRUE
Finish field (T) = 0.000000
Finish ramp rate (G/s) = 100.000000
Delay before setting finish field (s) = 0.000000
Stabilize finish field = TRUE

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 50.000000E-3
Final Voltage (V) = 50.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Magnetic Field (T)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)	Temperature (K)
20.991614748E+3	1.299983887E+0	50.000000745E-3	733.838338433E-9	417.774734761E-12	68.134898555E+3	38.789250549E+0	75.000000000E+0	72.669911061E-12	1.799800000E+0
21.028672370E+3	1.249988086E+0	50.000000745E-3	734.560985867E-9	504.143289425E-12	68.067868709E+3	46.716283461E+0	75.000000000E+0	72.091673603E-12	1.799800000E+0
21.065796818E+3	1.199985840E+0	50.000000745E-3	735.251924337E-9	785.309481704E-12	68.003903275E+3	72.633757583E+0	75.000000000E+0	66.857031716E-12	1.800000000E+0
21.102838207E+3	1.149983594E+0	50.000000745E-3	734.586835077E-9	603.307946110E-12	68.065473485E+3	55.901411580E+0	75.000000000E+0	63.146038398E-12	1.800000000E+0
21.139890737E+3	1.099996484E+0	50.000000745E-3	734.243220167E-9	598.873032667E-12	68.097327114E+3	55.542430199E+0	75.000000000E+0	58.670723141E-12	1.800100000E+0
21.176954875E+3	1.049984277E+0	50.000000745E-3	734.400117427E-9	503.067246636E-12	68.082778799E+3	46.636997001E+0	75.000000000E+0	56.674444998E-12	1.800100000E+0
21.214001321E+3	999.987402344E-3	50.000000745E-3	734.483116767E-9	682.616261209E-12	68.075085191E+3	63.267839755E+0	75.000000000E+0	66.600675669E-12	1.800200000E+0
21.251084478E+3	949.986230469E-3	50.000000745E-3	734.532617183E-9	385.813311456E-12	68.070497586E+3	35.754033888E+0	75.000000000E+0	62.784080712E-12	1.800200000E+0
21.288120161E+3	899.982812500E-3	50.000000745E-3	733.917218843E-9	460.371256297E-12	68.127575510E+3	42.735034307E+0	75.000000000E+0	60.415632913E-12	1.799800000E+0
21.325250340E+3	849.982714844E-3	50.000000745E-3	733.397670907E-9	534.947258960E-12	68.175837923E+3	49.728106689E+0	75.000000000E+0	62.195713857E-12	1.799800000E+0
21.362276340E+3	799.980371094E-3	50.000000745E-3	733.848229282E-9	492.778886196E-12	68.133980229E+3	45.751949177E+0	75.000000000E+0	68.199731279E-12	1.800300000E+0
21.400609905E+3	749.983496094E-3	50.000000745E-3	733.261880000E-9	387.594328700E-12	68.188463234E+3	36.043686919E+0	75.000000000E+0	64.287526691E-12	1.800300000E+0
21.437620895E+3	699.986621094E-3	50.000000745E-3	732.531486847E-9	461.921831208E-12	68.256452648E+3	43.041352031E+0	75.000000000E+0	68.461224884E-12	1.800700000E+0
21.474695771E+3	649.978857422E-3	50.000000745E-3	731.967476073E-9	570.190200657E-12	68.309047027E+3	53.211584536E+0	75.000000000E+0	72.680138991E-12	1.800700000E+0
21.511719447E+3	599.985253906E-3	50.000000745E-3	732.155975580E-9	673.434860281E-12	68.291460307E+3	62.814279422E+0	75.000000000E+0	68.833376499E-12	1.800600000E+0
21.548807821E+3	549.976464844E-3	50.000000745E-3	732.076658673E-9	439.621389212E-12	68.298859351E+3	41.014337875E+0	75.000000000E+0	75.234703190E-12	1.800600000E+0
21.585876026E+3	499.979589844E-3	50.000000745E-3	731.670867823E-9	559.707227116E-12	68.336738476E+3	52.275644808E+0	75.000000000E+0	71.216926106E-12	1.800500000E+0
21.622960525E+3	449.984912109E-3	50.000000745E-3	732.000309280E-9	676.370262986E-12	68.305983087E+3	63.114912874E+0	75.000000000E+0	68.280325838E-12	1.800500000E+0
21.659983510E+3	399.994531250E-3	50.000000745E-3	732.044210407E-9	480.977779694E-12	68.301886736E+3	44.876647290E+0	75.000000000E+0	76.838785334E-12	1.801100000E+0
21.697090536E+3	349.981347656E-3	50.000000745E-3	730.864088927E-9	400.826375541E-12	68.412173347E+3	37.519155615E+0	75.000000000E+0	78.875368736E-12	1.801100000E+0
21.734117553E+3	299.982299805E-3	50.000000745E-3	731.221349827E-9	560.069799157E-12	68.378748455E+3	52.373842644E+0	75.000000000E+0	74.907861858E-12	1.801200000E+0
21.771190433E+3	249.982177734E-3	50.000000745E-3	730.611849800E-9	578.990528794E-12	68.435792218E+3	54.233551695E+0	75.000000000E+0	78.332328124E-12	1.801200000E+0
21.808276515E+3	199.987475586E-3	50.000000745E-3	730.265176550E-9	390.375983520E-12	68.468280223E+3	36.600913052E+0	75.000000000E+0	75.088945478E-12	1.800800000E+0
21.845404106E+3	149.979736328E-3	50.000000745E-3	730.142005900E-9	663.237787784E-12	68.479830418E+3	62.204901056E+0	75.000000000E+0	76.371237112E-12	1.800800000E+0
21.883647615E+3	99.997003174E-3	50.000000745E-3	729.829504442E-9	856.148537756E-12	68.509152399E+3	80.366729890E+0	75.000000000E+0	73.515057236E-12	1.799700000E+0
21.921912128E+3	49.999047852E-3	50.000000745E-3	729.473068730E-9	669.763419063E-12	68.542627396E+3	62.932199205E+0	75.000000000E+0	77.859741571E-12	1.799700000E+0
21.958950827E+3	-3.264994919E-6	50.000000745E-3	730.456327187E-9	603.994770570E-12	68.450362991E+3	56.599771611E+0	75.000000000E+0	80.363919686E-12	1.799800000E+0
21.996069352E+3	-50.020812988E-3	50.000000745E-3	729.919446827E-9	542.840640392E-12	68.500710541E+3	50.943935990E+0	75.000000000E+0	84.014607771E-12	1.799800000E+0
22.033097076E+3	-100.016595459E-3	50.000000745E-3	729.868289131E-9	457.304137864E-12	68.505511871E+3	42.922612903E+0	75.000000000E+0	78.528546166E-12	1.800300000E+0
22.071715145E+3	-150.009118652E-3	50.000000745E-3	730.050907290E-9	553.544500467E-12	68.488375599E+3	51.929753501E+0	75.000000000E+0	72.323368822E-12	1.800300000E+0
22.108834952E+3	-200.014685059E-3	50.000000745E-3	730.627631606E-9	881.823444127E-12	68.434313982E+3	82.596085668E+0	75.000000000E+0	79.116863755E-12	1.800100000E+0
22.147128794E+3	-250.013720703E-3	50.000000745E-3	730.881741768E-9	453.866229521E-12	68.410521002E+3	42.481872856E+0	75.000000000E+0	85.266699257E-12	1.800100000E+0
22.185379827E+3	-300.011718750E-3	50.000000745E-3	731.029155716E-9	454.245538218E-12	68.396725841E+3	42.500230393E+0	75.000000000E+0	82.767457471E-12	1.799900000E+0
22.224001950E+3	-350.011840820E-3	50.000000745E-3	731.357098523E-9	513.737425972E-12	68.366056535E+3	48.023328110E+0	75.000000000E+0	84.708490222E-12	1.799900000E+0
22.261071529E+3	-400.016308594E-3	50.000000745E-3	731.893555712E-9	640.069076287E-12	68.315946158E+3	59.744923577E+0	75.000000000E+0	78.513359703E-12	1.800400000E+0
22.299665548E+3	-450.006640625E-3	50.000000745E-3	731.884850329E-9	520.243443376E-12	68.316758740E+3	48.561390212E+0	75.000000000E+0	85.015154638E-12	1.800400000E+0
22.337932940E+3	-499.995898437E-3	50.000000745E-3	731.507754156E-9	621.282909233E-12	68.351976395E+3	58.052583182E+0	75.000000000E+0	81.666146068E-12	1.799800000E+0
22.376544981E+3	-550.002539062E-3	50.000000745E-3	732.331037733E-9	379.861343201E-12	68.275135381E+3	35.414427761E+0	75.000000000E+0	89.596099984E-12	1.799800000E+0
22.413597814E+3	-600.022314453E-3	50.000000745E-3	732.202351783E-9	687.975687855E-12	68.287134866E+3	64.162438794E+0	75.000000000E+0	82.229335147E-12	1.800800000E+0
22.452222722E+3	-649.986523437E-3	50.000000745E-3	732.091209377E-9	587.452293157E-12	68.297501875E+3	54.803996523E+0	75.000000000E+0	88.072416027E-12	1.800800000E+0
22.489255108E+3	-699.988818359E-3	50.000000745E-3	732.638575357E-9	371.722888311E-12	68.246475721E+3	34.626592054E+0	75.000000000E+0	82.153897574E-12	1.800100000E+0
22.527791694E+3	-750.016210938E-3	50.000000745E-3	732.427647750E-9	503.459127473E-12	68.266129629E+3	46.925052822E+0	75.000000000E+0	82.681879399E-12	1.800100000E+0
22.566285217E+3	-799.976025391E-3	50.000000745E-3	733.056850649E-9	834.131454684E-12	68.207534928E+3	77.612057346E+0	75.000000000E+0	82.500776349E-12	1.800800000E+0
22.604887548E+3	-849.985937500E-3	50.000000745E-3	732.936621643E-9	553.126910143E-12	68.218723514E+3	51.482775777E+0	75.000000000E+0	84.939599104E-12	1.800800000E+0
22.643427012E+3	-899.989355469E-3	50.000000745E-3	732.649507734E-9	520.549695900E-12	68.245457367E+3	48.488604311E+0	75.000000000E+0	90.048484641E-12	1.799900000E+0
22.682114910E+3	-949.984082031E-3	50.000000745E-3	733.016605827E-9	492.528436210E-12	68.211279728E+3	45.832515483E+0	75.000000000E+0	84.220432711E-12	1.799900000E+0
22.719223337E+3	-999.986425781E-3	50.000000745E-3	734.020132832E-9	680.332471370E-12	68.118023619E+3	63.135738763E+0	75.000000000E+0	83.637093085E-12	1.800600000E+0
22.757831314E+3	-1.050000684E+0	50.000000745E-3	733.953527346E-9	581.037058243E-12	68.124205256E+3	53.930782185E+0	75.000000000E+0	88.554907157E-12	1.800600000E+0
22.796356776E+3	-1.100009473E+0	50.000000745E-3	733.642131358E-9	681.268383682E-12	68.153120722E+3	63.287758994E+0	75.000000000E+0	89.847157492E-12	1.800000000E+0
22.834931915E+3	-1.149986816E+0	50.000000745E-3	734.143346448E-9	534.857042150E-12	68.106591154E+3	49.618770056E+0	75.000000000E+0	79.045972545E-12	1.800000000E+0
22.873442547E+3	-1.199982520E+0	50.000000745E-3	734.626089087E-9	627.443705780E-12	68.061836474E+3	58.131574054E+0	75.000000000E+0	92.321183337E-12	1.800200000E+0
22.912014493E+3	-1.249972949E+0	50.000000745E-3	733.813544160E-9	566.585630800E-12	68.137200714E+3	52.609493453E+0	75.000000000E+0	80.760639842E-12	1.800200000E+0
22.949060167E+3	-1.299983887E+0	50.000000745E-3	735.880729778E-9	738.806762152E-12	67.945794368E+3	68.215962598E+0	75.000000000E+0	78.593349884E-12	1.799800000E+0
22.987444292E+3	-1.349983008E+0	50.000000745E-3	734.629736407E-9	538.448880525E-12	68.061498558E+3	49.885862073E+0	75.000000000E+0	78.965452233E-12	1.799800000E+0
23.024537524E+3	-1.400016895E+0	50.000000745E-3	734.674223253E-9	686.372919679E-12	68.057377219E+3	63.582931358E+0	75.000000000E+0	82.560808884E-12	1.800300000E+0
23.061614830E+3	-1.449984277E+0	50.000000745E-3	734.943726197E-9	709.971297773E-12	68.032420664E+3	65.720767819E+0	75.000000000E+0	75.083517181E-12	1.800300000E+0
23.098674809E+3	-1.499981250E+0	50.000000745E-3	735.474134967E-9	551.730946838E-12	67.983357086E+3	50.999104103E+0	75.000000000E+0	72.800546841E-12	1.800300000E+0
23.137308838E+3	-1.549988965E+0	50.000000745E-3	735.388862544E-9	576.363224890E-12	67.991240134E+3	53.288338217E+0	75.000000000E+0	70.220988052E-12	1.800300000E+0
23.175849994E+3	-1.599985840E+0	50.000000745E-3	734.516361589E-9	589.131219606E-12	68.072004056E+3	54.598297421E+0	75.000000000E+0	64.196875593E-12	1.800100000E+0
23.214155926E+3	-1.649988086E+0	50.000000745E-3	734.186452904E-9	488.141737198E-12	68.102592396E+3	45.279666532E+0	75.000000000E+0	67.751996374E-12	1.800100000E+0
23.252663456E+3	-1.699995898E+0	50.000000745E-3	735.072622539E-9	652.355579233E-12	68.020491053E+3	60.366208018E+0	75.000000000E+0	61.677600874E-12	1.800000000E+0
23.291322043E+3	-1.749980859E+0	50.000000745E-3	734.640945698E-9	569.235549896E-12	68.060460063E+3	52.736556051E+0	75.000000000E+0	65.489196011E-12	1.800000000E+0
23.329869994E+3	-1.799983008E+0	50.000000745E-3	735.173910818E-9	585.201458677E-12	68.011119559E+3	54.137131074E+0	75.000000000E+0	56.432965592E-12	1.800000000E+0
23.368148675E+3	-1.849978906E+0	50.000000745E-3	734.848354270E-9	800.272121248E-12	68.041250218E+3	74.098982910E+0	75.000000000E+0	58.856678559E-12	1.800000000E+0
23.405192644E+3	-1.899980078E+0	50.000000745E-3	735.545108447E-9	487.156345242E-12	67.976797304E+3	45.021478297E+0	75.000000000E+0	60.289805787E-12	1.799900000E+0
23.442292320E+3	-1.949990039E+0	50.000000745E-3	735.171310912E-9	513.196121570E-12	68.011360077E+3	47.476235398E+0	75.000000000E+0	59.193590307E-12	1.799900000E+0
23.480821814E+3	-1.999980273E+0	50.000000745E-3	734.930491445E-9	667.247756492E-12	68.033645803E+3	61.768150943E+0	75.000000000E+0	63.739321113E-12	1.800400000E+0
23.519404113E+3	-2.049983789E+0	50.000000745E-3	735.540454362E-9	563.559902891E-12	67.977227423E+3	52.083117194E+0	75.000000000E+0	68.772796485E-12	1.800400000E+0
23.557954419E+3	-2.099975195E+0	50.000000745E-3	734.883532150E-9	568.144295719E-12	68.037993175E+3	52.600712934E+0	75.000000000E+0	71.945799318E-12	1.799800000E+0
23.596526320E+3	-2.149976367E+0	50.000000745E-3	736.222448343E-9	565.920630975E-12	67.914257243E+3	52.204438207E+0	75.000000000E+0	68.687351293E-12	1.799800000E+0
23.633572980E+3	-2.199988477E+0	50.000000745E-3	736.519703461E-9	682.395430143E-12	67.886847440E+3	62.898078954E+0	75.000000000E+0	67.037987314E-12	1.800300000E+0
23.671944140E+3	-2.249980078E+0	50.000000745E-3	736.533993100E-9	420.536926886E-12	67.885530354E+3	38.760427329E+0	75.000000000E+0	71.895540216E-12	1.800300000E+0
23.708980554E+3	-2.299977734E+0	50.000000745E-3	736.511574387E-9	599.190246506E-12	67.887596725E+3	55.230070010E+0	75.000000000E+0	75.516043418E-12	1.800300000E+0
23.747558547E+3	-2.349974805E+0	50.000000745E-3	736.108204822E-9	635.110610821E-12	67.924797492E+3	58.605187855E+0	75.000000000E+0	71.251977235E-12	1.800300000E+0
23.786103263E+3	-2.399978320E+0	50.000000745E-3	736.089070660E-9	779.177822368E-12	67.926563154E+3	71.902808599E+0	75.000000000E+0	74.309290665E-12	1.799800000E+0
23.824716892E+3	-2.449979297E+0	50.000000745E-3	736.487366594E-9	494.846275160E-12	67.889828140E+3	45.615213648E+0	75.000000000E+0	73.786365212E-12	1.799800000E+0
23.863250321E+3	-2.499987109E+0	50.000000745E-3	736.021818441E-9	384.677999308E-12	67.932769780E+3	35.504711018E+0	75.000000000E+0	73.796424527E-12	1.799900000E+0
23.901533803E+3	-2.549977539E+0	50.000000745E-3	736.429015417E-9	382.197493310E-12	67.895207411E+3	35.236767614E+0	75.000000000E+0	77.200755511E-12	1.799900000E+0
23.938655492E+3	-2.599970898E+0	50.000000745E-3	736.892807121E-9	584.958504196E-12	67.852474962E+3	53.862491093E+0	75.000000000E+0	77.175654062E-12	1.800100000E+0
23.977287409E+3	-2.649975586E+0	50.000000745E-3	736.782820395E-9	661.734004581E-12	67.862603960E+3	60.950108277E+0	75.000000000E+0	83.199763051E-12	1.800100000E+0
24.015635029E+3	-2.699979883E+0	50.000000745E-3	736.839806170E-9	631.982467783E-12	67.857355597E+3	58.200790305E+0	75.000000000E+0	81.243727718E-12	1.800200000E+0
24.054251380E+3	-2.749980078E+0	50.000000745E-3	736.921441083E-9	620.744175542E-12	67.849838473E+3	57.153164090E+0	75.000000000E+0	77.849523356E-12	1.800200000E+0
24.092781473E+3	-2.799973828E+0	50.000000745E-3	737.207983329E-9	619.384658542E-12	67.823466207E+3	56.983667307E+0	75.000000000E+0	82.732206502E-12	1.799800000E+0
24.131397262E+3	-2.849979297E+0	50.000000745E-3	736.622623839E-9	670.476138187E-12	67.877362338E+3	61.782180316E+0	75.000000000E+0	77.024887163E-12	1.799800000E+0
24.169929185E+3	-2.899980664E+0	50.000000745E-3	737.664364198E-9	351.638752882E-12	67.781504939E+3	32.310905910E+0	75.000000000E+0	83.687638763E-12	1.800100000E+0
24.208550327E+3	-2.949988281E+0	50.000000745E-3	737.085642647E-9	532.081226410E-12	67.834723473E+3	48.967963518E+0	75.000000000E+0	80.509611478E-12	1.800100000E+0
24.247135145E+3	-2.999978516E+0	50.000000745E-3	736.502226704E-9	635.833916428E-12	67.888458354E+3	58.609170197E+0	75.000000000E+0	83.199865053E-12	1.800400000E+0
24.285756476E+3	-3.049970117E+0	50.000000745E-3	737.441669504E-9	572.036753948E-12	67.801973787E+3	52.594289963E+0	75.000000000E+0	87.524357900E-12	1.800400000E+0
24.324274498E+3	-3.099976953E+0	50.000000745E-3	737.317082649E-9	473.112011263E-12	67.813430506E+3	43.513637826E+0	75.000000000E+0	84.280960683E-12	1.800000000E+0
24.363010015E+3	-3.149993359E+0	50.000000745E-3	737.647931535E-9	658.627666220E-12	67.783014915E+3	60.521784193E+0	75.000000000E+0	81.424755133E-12	1.800000000E+0
24.401558938E+3	-3.199983594E+0	50.000000745E-3	737.939601788E-9	645.484765588E-12	67.756223713E+3	59.267194868E+0	75.000000000E+0	83.531729450E-12	1.799700000E+0
24.440163877E+3	-3.249983594E+0	50.000000745E-3	736.465181882E-9	560.219745704E-12	67.891873201E+3	51.644488939E+0	75.000000000E+0	81.721439338E-12	1.799700000E+0
24.478687000E+3	-3.299985937E+0	50.000000745E-3	737.089820345E-9	730.769734415E-12	67.834338998E+3	67.252701808E+0	75.000000000E+0	86.468360250E-12	1.800000000E+0
24.517291351E+3	-3.349983984E+0	50.000000745E-3	737.395999148E-9	899.419288842E-12	67.806173078E+3	82.704788254E+0	75.000000000E+0	84.622887170E-12	1.800000000E+0
24.555842305E+3	-3.399991797E+0	50.000000745E-3	737.215491140E-9	394.572154404E-12	67.822775492E+3	36.300076389E+0	75.000000000E+0	80.720813367E-12	1.800000000E+0
24.594384790E+3	-3.449986328E+0	50.000000745E-3	735.694822385E-9	528.808688728E-12	67.962964022E+3	48.850970257E+0	75.000000000E+0	84.738562001E-12	1.800000000E+0
24.632947229E+3	-3.499986328E+0	50.000000745E-3	736.922894801E-9	652.139791700E-12	67.849704627E+3	60.043584688E+0	75.000000000E+0	86.206852074E-12	1.800400000E+0
24.671572594E+3	-3.549974609E+0	50.000000745E-3	737.358267295E-9	408.576336134E-12	67.809642833E+3	37.573885928E+0	75.000000000E+0	83.541764478E-12	1.800400000E+0
24.710094594E+3	-3.600003125E+0	50.000000745E-3	737.376107908E-9	432.059744738E-12	67.808002197E+3	39.731566844E+0	75.000000000E+0	80.755963722E-12	1.799900000E+0
24.748622047E+3	-3.649998828E+0	50.000000745E-3	737.495584870E-9	444.826428856E-12	67.797017054E+3	40.892319360E+0	75.000000000E+0	83.043914106E-12	1.799900000E+0
24.787119077E+3	-3.699985938E+0	50.000000745E-3	736.470351374E-9	548.177593202E-12	67.891396649E+3	50.533660105E+0	75.000000000E+0	85.271498890E-12	1.799800000E+0
24.825685738E+3	-3.749982031E+0	50.000000745E-3	738.070565589E-9	552.922064342E-12	67.744200997E+3	50.750246939E+0	75.000000000E+0	79.845757783E-12	1.799800000E+0
24.863990718E+3	-3.800001562E+0	50.000000745E-3	737.517529329E-9	515.582917432E-12	67.794999789E+3	47.394051515E+0	75.000000000E+0	79.780317769E-12	1.800100000E+0
24.902589369E+3	-3.850010156E+0	50.000000745E-3	737.039303775E-9	697.957499782E-12	67.838988354E+3	64.241798852E+0	75.000000000E+0	89.671352288E-12	1.800100000E+0
24.941059489E+3	-3.899986719E+0	50.000000745E-3	737.418285095E-9	545.075628463E-12	67.804123868E+3	50.118604565E+0	75.000000000E+0	86.704551178E-12	1.799900000E+0
24.979648520E+3	-3.950008594E+0	50.000000745E-3	737.930793309E-9	662.831777292E-12	67.757032500E+3	60.861417742E+0	75.000000000E+0	89.872465026E-12	1.799900000E+0
25.018173496E+3	-3.999982422E+0	50.000000745E-3	737.699746921E-9	766.907821486E-12	67.778253895E+3	70.461828482E+0	75.000000000E+0	87.765540668E-12	1.799900000E+0
25.056685790E+3	-4.049981250E+0	50.000000745E-3	738.204845801E-9	589.059943240E-12	67.731878258E+3	54.047513490E+0	75.000000000E+0	84.698098535E-12	1.799900000E+0
25.095126817E+3	-4.099990234E+0	50.000000745E-3	737.685677021E-9	534.821991607E-12	67.779546632E+3	49.140159893E+0	75.000000000E+0	81.771454191E-12	1.799900000E+0
25.133677062E+3	-4.150003516E+0	50.000000745E-3	737.338547410E-9	531.963006890E-12	67.811456380E+3	48.923505172E+0	75.000000000E+0	76.466397103E-12	1.799900000E+0
25.172199982E+3	-4.199985156E+0	50.000000745E-3	738.026710320E-9	983.215088472E-12	67.748226515E+3	90.255647385E+0	75.000000000E+0	72.800637047E-12	1.800100000E+0
25.210770576E+3	-4.250006250E+0	50.000000745E-3	738.060873090E-9	728.885086271E-12	67.745090640E+3	66.902864026E+0	75.000000000E+0	78.482825794E-12	1.800100000E+0
25.249271120E+3	-4.299997266E+0	50.000000745E-3	738.810356468E-9	747.914989806E-12	67.676366888E+3	68.510367794E+0	75.000000000E+0	72.896211289E-12	1.800300000E+0
25.287833743E+3	-4.349987891E+0	50.000000745E-3	737.015532579E-9	623.096981325E-12	67.841176386E+3	57.355144291E+0	75.000000000E+0	70.507676087E-12	1.800300000E+0
25.326354377E+3	-4.399972656E+0	50.000000745E-3	738.572962820E-9	808.146998307E-12	67.698119566E+3	74.075324812E+0	NaN	NaN	1.800500000E+0
25.432645084E+3	-4.449990234E+0	50.000000745E-3	738.263057302E-9	545.317228931E-12	67.726537649E+3	50.026135631E+0	75.000000000E+0	67.103446411E-12	1.800300000E+0
25.471287416E+3	-4.499984766E+0	50.000000745E-3	738.239032787E-9	693.728367217E-12	67.728741674E+3	63.645170857E+0	75.000000000E+0	60.475847594E-12	1.800300000E+0
25.509852257E+3	-4.549977344E+0	50.000000745E-3	738.710602551E-9	694.149368692E-12	67.685505762E+3	63.602513531E+0	75.000000000E+0	68.466171621E-12	1.800200000E+0
25.548426265E+3	-4.599977344E+0	50.000000745E-3	737.500361098E-9	629.908678359E-12	67.796577985E+3	57.905941595E+0	75.000000000E+0	58.906987968E-12	1.800200000E+0
25.586956859E+3	-4.649984375E+0	50.000000745E-3	737.873786877E-9	903.335074413E-12	67.762267253E+3	82.957321184E+0	75.000000000E+0	63.829851127E-12	1.800200000E+0
25.625572223E+3	-4.699981250E+0	50.000000745E-3	738.329985630E-9	638.379289914E-12	67.720398356E+3	58.552816026E+0	75.000000000E+0	61.124526968E-12	1.800200000E+0
25.664081653E+3	-4.749994141E+0	50.000000745E-3	738.114645581E-9	875.166482154E-12	67.740155333E+3	80.318028911E+0	75.000000000E+0	63.844953629E-12	1.800100000E+0
25.702557950E+3	-4.799979297E+0	50.000000745E-3	738.358826301E-9	793.225906162E-12	67.717753163E+3	72.749825969E+0	75.000000000E+0	67.405160620E-12	1.800100000E+0
25.741029704E+3	-4.849973828E+0	50.000000745E-3	738.266203585E-9	752.345431068E-12	67.726249017E+3	69.017833627E+0	75.000000000E+0	71.855370265E-12	1.799800000E+0
25.779578769E+3	-4.899981641E+0	50.000000745E-3	738.348846496E-9	693.238686379E-12	67.718668462E+3	63.581328786E+0	75.000000000E+0	67.465522752E-12	1.799800000E+0
25.818179189E+3	-4.949990234E+0	50.000000745E-3	738.287613757E-9	547.788831134E-12	67.724284972E+3	50.249531771E+0	75.000000000E+0	68.194701275E-12	1.799900000E+0
25.856802194E+3	-4.999982031E+0	50.000000745E-3	738.423999862E-9	448.001230242E-12	67.711776370E+3	41.080678745E+0	75.000000000E+0	73.022079009E-12	1.799900000E+0
25.895307510E+3	-5.049978906E+0	50.000000745E-3	738.233935604E-9	430.311689130E-12	67.729209311E+3	39.478909132E+0	75.000000000E+0	73.464606620E-12	1.799800000E+0
25.933860717E+3	-5.099986328E+0	50.000000745E-3	737.947412686E-9	589.630362541E-12	67.755506538E+3	54.137602758E+0	75.000000000E+0	77.427091127E-12	1.799800000E+0
25.972361717E+3	-5.150001172E+0	50.000000745E-3	738.280962039E-9	738.218349758E-12	67.724895150E+3	67.719151523E+0	75.000000000E+0	72.172360449E-12	1.800100000E+0
26.010876229E+3	-5.199983594E+0	50.000000745E-3	737.603938405E-9	638.969450624E-12	67.787057717E+3	58.722380364E+0	75.000000000E+0	69.844192929E-12	1.800100000E+0
26.049394657E+3	-5.249983594E+0	50.000000745E-3	737.452215357E-9	475.932333232E-12	67.801004192E+3	43.756991231E+0	75.000000000E+0	78.543515442E-12	1.800100000E+0
26.087969001E+3	-5.299980859E+0	50.000000745E-3	737.843232050E-9	927.958137585E-12	67.765073356E+3	85.225625896E+0	75.000000000E+0	74.073176065E-12	1.800100000E+0
26.126242598E+3	-5.349986328E+0	50.000000745E-3	738.092015849E-9	561.263822459E-12	67.742232230E+3	51.512905420E+0	75.000000000E+0	75.647102471E-12	1.800100000E+0
26.164839425E+3	-5.399998047E+0	50.000000745E-3	738.170339585E-9	517.157122768E-12	67.735044425E+3	47.454711747E+0	75.000000000E+0	77.854669933E-12	1.800100000E+0
26.203105946E+3	-5.449974609E+0	50.000000745E-3	737.801522221E-9	744.227185440E-12	67.768904291E+3	68.359117434E+0	75.000000000E+0	77.683746935E-12	1.799900000E+0
26.241702325E+3	-5.499984375E+0	50.000000745E-3	738.140676367E-9	638.526035859E-12	67.737766453E+3	58.596320289E+0	75.000000000E+0	78.473161302E-12	1.799900000E+0
26.280291442E+3	-5.549989844E+0	50.000000745E-3	737.358711380E-9	494.281785907E-12	67.809601993E+3	45.455557326E+0	75.000000000E+0	85.633833358E-12	1.800000000E+0
26.318814241E+3	-5.599985547E+0	50.000000745E-3	738.401834104E-9	485.077419864E-12	67.713808980E+3	44.483150274E+0	75.000000000E+0	74.993453808E-12	1.800000000E+0
26.357316565E+3	-5.649981641E+0	50.000000745E-3	738.098244617E-9	772.712433076E-12	67.741660558E+3	70.918504050E+0	75.000000000E+0	82.289870057E-12	1.800000000E+0
26.395855688E+3	-5.699983594E+0	50.000000745E-3	737.880890069E-9	893.940196198E-12	67.761614941E+3	82.092966724E+0	75.000000000E+0	77.211013277E-12	1.800000000E+0
