[Main]
Experiment = "RvsT_75.00Vg"
Header length = 73    
Date = "20191105 23:25:42"
Comments = "SD: 2V- to 1Vb; Volt1: 2Va to 2I+; Volt2: 2Vb to 2I-; Gate: 1I+ to 1Vb"

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Gate Voltage]
Set initial gate voltage = TRUE
Initial gate voltage (V) = 7.500000E+1
Initial gate volt. ramp step (V) = 1.000000E-1
Initial voltage ramp delay (s) = 1.000000E-1
Delay after inital voltage set = 10.000000
Leak current threshold for initial set = 1.000000
Set final gate voltage = FALSE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Auto-range = FALSE
Manual range (V) = 5.000000
Check Compliance = TRUE
Measuement speed = 1.000000
Number of measurements = 1

[Dynamic Temperature]
Initial temperature (K) = 3.000000E+2
Final temperature (K) = 4.000000E+0
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = FALSE
Go to other temperature at finish = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 1.000000E+0
Final Voltage (V) = 1.000000E+0
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Gate Voltage (V)	Gate Leak Current (A)
11.435591465E+3	76.051200000E+0	1.000000000E+0	27.061115200E-12	6.015044201E-12	36.953392076E+9	8.213862772E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	74.834402564E-12
11.487730891E+3	75.083400000E+0	1.000000000E+0	28.116880000E-12	4.229314856E-12	35.565823804E+9	5.349778032E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	115.363010811E-12
11.539665178E+3	74.097800000E+0	1.000000000E+0	26.216552333E-12	5.129329674E-12	38.143840856E+9	7.462931520E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	91.729811247E-12
11.592306177E+3	73.107400000E+0	1.000000000E+0	26.221872667E-12	4.418467207E-12	38.136101594E+9	6.426051885E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	105.708442000E-12
11.645079956E+3	72.065400000E+0	1.000000000E+0	26.089980000E-12	3.735844745E-12	38.328891015E+9	5.488344034E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	48.586461243E-12
11.698031994E+3	71.059400000E+0	1.000000000E+0	25.223336000E-12	3.847834109E-12	39.645826389E+9	6.047993138E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	111.440578987E-12
11.750782779E+3	70.088300000E+0	1.000000000E+0	27.707696467E-12	6.361581848E-12	36.091055105E+9	8.286369143E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	22.388747106E-12
11.804203502E+3	69.087000000E+0	1.000000000E+0	26.454213833E-12	5.606532029E-12	37.801161142E+9	8.011329386E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	91.025603721E-12
11.856394382E+3	68.094500000E+0	1.000000000E+0	28.849268967E-12	6.812052901E-12	34.662923388E+9	8.184805934E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	9.013352564E-12
11.908589578E+3	67.029900000E+0	1.000000000E+0	26.389299580E-12	7.013806832E-12	37.894147094E+9	10.071590835E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	71.917867495E-12
11.962894467E+3	66.028700000E+0	1.000000000E+0	27.461413933E-12	6.726353269E-12	36.414730954E+9	8.919363918E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	28.271884833E-12
12.016599877E+3	65.112700000E+0	1.000000000E+0	25.527736333E-12	3.394756180E-12	39.173077743E+9	5.209355268E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	98.367064494E-12
12.070409637E+3	64.089800000E+0	1.000000000E+0	26.460647667E-12	3.958729502E-12	37.791969894E+9	5.653988067E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	111.893314059E-12
12.122993296E+3	63.074600000E+0	1.000000000E+0	25.996149333E-12	3.621271157E-12	38.467235558E+9	5.358497092E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	1.772557795E-12
12.174568575E+3	62.112400000E+0	1.000000000E+0	26.797162667E-12	5.656734761E-12	37.317383651E+9	7.877495983E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	93.288390901E-12
12.226745930E+3	61.050600000E+0	1.000000000E+0	25.746835000E-12	3.686926647E-12	38.839725349E+9	5.561818311E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	117.826748358E-12
12.281682712E+3	60.095200000E+0	1.000000000E+0	25.839134000E-12	4.713114347E-12	38.700987425E+9	7.059144439E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	73.175070170E-12
12.335261013E+3	59.108000000E+0	1.000000000E+0	28.896310133E-12	6.868532707E-12	34.606494580E+9	8.225819794E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	83.131251882E-12
12.387092670E+3	58.092000000E+0	1.000000000E+0	27.941324700E-12	6.810347871E-12	35.789283820E+9	8.723189594E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	100.026542604E-12
12.439580781E+3	57.068900000E+0	1.000000000E+0	26.605642667E-12	4.440952201E-12	37.586011829E+9	6.273769969E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	48.636754346E-12
12.493983047E+3	56.118800000E+0	1.000000000E+0	27.198376000E-12	4.439221252E-12	36.766901083E+9	6.000961552E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	106.764430630E-12
12.547256516E+3	55.122400000E+0	1.000000000E+0	25.755585333E-12	3.491125057E-12	38.826529743E+9	5.262868970E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	98.517888292E-12
12.600030775E+3	54.064100000E+0	1.000000000E+0	27.112054000E-12	5.159336072E-12	36.883963126E+9	7.018898731E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	102.540545499E-12
12.655018694E+3	53.094300000E+0	1.000000000E+0	25.800073667E-12	4.947099151E-12	38.759579252E+9	7.432051710E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	76.695004514E-12
12.709095305E+3	52.126400000E+0	1.000000000E+0	26.388485000E-12	5.094969078E-12	37.895316840E+9	7.316656015E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	116.318385479E-12
12.761260087E+3	51.062800000E+0	1.000000000E+0	26.613144467E-12	6.510344543E-12	37.575416962E+9	9.192033323E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	96.506552749E-12
12.818663390E+3	50.102200000E+0	1.000000000E+0	26.042520667E-12	3.952075404E-12	38.398740767E+9	5.827190112E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	8.460246392E-12
12.874001153E+3	49.089900000E+0	1.000000000E+0	29.157878600E-12	5.952191353E-12	34.296047861E+9	7.001079959E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	66.236030549E-12
12.926522624E+3	48.043600000E+0	1.000000000E+0	25.891468667E-12	4.431022633E-12	38.622760759E+9	6.609834663E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	118.430334983E-12
12.984894596E+3	47.113700000E+0	1.000000000E+0	26.717900333E-12	4.578641902E-12	37.428090813E+9	6.414045370E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	88.260204700E-12
13.037533463E+3	46.119300000E+0	1.000000000E+0	26.117782667E-12	4.504972224E-12	38.288089489E+9	6.604189255E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	75.538471311E-12
13.089137453E+3	45.052000000E+0	1.000000000E+0	27.393324800E-12	7.166755307E-12	36.505243788E+9	9.550653363E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	24.752092737E-12
13.146179922E+3	44.124500000E+0	1.000000000E+0	25.278841667E-12	3.033537108E-12	39.558774614E+9	4.747172055E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	86.349510875E-12
13.199277641E+3	43.098200000E+0	1.000000000E+0	26.338440333E-12	3.276015923E-12	37.967320287E+9	4.722433988E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	102.591046769E-12
13.252310137E+3	42.102900000E+0	1.000000000E+0	28.144723800E-12	6.613472658E-12	35.530638251E+9	8.349021517E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	94.897714686E-12
13.308077800E+3	41.113400000E+0	1.000000000E+0	25.106944000E-12	4.439030446E-12	39.829618451E+9	7.042071268E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	61.861342437E-12
13.361030029E+3	40.079200000E+0	1.000000000E+0	27.924728233E-12	6.672611734E-12	35.810554418E+9	8.556929315E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	85.997362009E-12
13.414873278E+3	39.048400000E+0	1.000000000E+0	25.638568000E-12	3.017534072E-12	39.003738430E+9	4.590549271E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	93.187860206E-12
13.472403896E+3	38.092200000E+0	1.000000000E+0	27.508942667E-12	5.038935953E-12	36.351815194E+9	6.658724428E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	44.010711742E-12
13.523135369E+3	37.087300000E+0	1.000000000E+0	27.563894467E-12	6.889934851E-12	36.279343661E+9	9.068468702E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	85.947068906E-12
13.576903260E+3	36.084800000E+0	1.000000000E+0	26.636375333E-12	5.084044245E-12	37.542645630E+9	7.165707385E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	112.547041131E-12
13.633567358E+3	35.068100000E+0	1.000000000E+0	24.917411333E-12	3.158707654E-12	40.132579850E+9	5.087490248E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	65.330879595E-12
13.686329114E+3	34.040400000E+0	1.000000000E+0	25.909618000E-12	3.639825940E-12	38.595706042E+9	5.421988546E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	98.668934134E-12
13.738111478E+3	33.064800000E+0	1.000000000E+0	26.015436333E-12	5.202731424E-12	38.438717198E+9	7.687217670E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	69.202685249E-12
13.792571910E+3	32.076800000E+0	1.000000000E+0	27.506588000E-12	5.746342750E-12	36.354927045E+9	7.594830426E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	55.676435684E-12
13.846389190E+3	31.061700000E+0	1.000000000E+0	26.676744667E-12	4.462047573E-12	37.485833167E+9	6.270014313E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	107.367906232E-12
13.898906816E+3	30.053100000E+0	1.000000000E+0	26.047968667E-12	4.147525642E-12	38.390709571E+9	6.112816489E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	83.734581768E-12
13.952189950E+3	29.044100000E+0	1.000000000E+0	25.574228000E-12	4.115831450E-12	39.101864580E+9	6.292924424E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	108.675207722E-12
14.004682600E+3	28.075000000E+0	1.000000000E+0	29.041534700E-12	7.480348082E-12	34.433441976E+9	8.869163917E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	31.741491380E-12
14.056827906E+3	27.067600000E+0	1.000000000E+0	26.274065333E-12	4.054312302E-12	38.060345337E+9	5.873035800E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	87.053232678E-12
14.110102115E+3	26.065700000E+0	1.000000000E+0	27.236258067E-12	6.661356371E-12	36.715763140E+9	8.979823224E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	53.262817767E-12
14.162581224E+3	25.108700000E+0	1.000000000E+0	25.563601000E-12	4.302216079E-12	39.118119548E+9	6.583368395E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	87.204105048E-12
14.216234200E+3	24.039000000E+0	1.000000000E+0	25.242104333E-12	4.573188224E-12	39.616348415E+9	7.177413406E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	117.877013706E-12
14.269142824E+3	23.083800000E+0	1.000000000E+0	27.059594333E-12	4.418238643E-12	36.955469017E+9	6.034018074E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	43.608339162E-12
14.321236001E+3	22.057900000E+0	1.000000000E+0	30.059160000E-12	11.992441784E-12	33.267729371E+9	13.272536816E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	74.331499289E-12
14.373554026E+3	21.059600000E+0	1.000000000E+0	24.946986000E-12	3.112003881E-12	40.085002653E+9	5.000390983E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	10.019051561E-12
14.426067217E+3	20.084400000E+0	1.000000000E+0	25.981933333E-12	6.862062487E-12	38.488282884E+9	10.165101987E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	83.986081978E-12
14.478894042E+3	19.080300000E+0	1.000000000E+0	26.504644800E-12	6.504728307E-12	37.729236047E+9	9.259449865E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	112.848785871E-12
14.531573132E+3	18.051000000E+0	1.000000000E+0	26.768258967E-12	5.540238269E-12	37.357678034E+9	7.731934966E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	109.479730837E-12
14.584211033E+3	17.067100000E+0	1.000000000E+0	25.452673333E-12	3.982496514E-12	39.288603869E+9	6.147359293E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	50.396728457E-12
14.636781150E+3	16.058700000E+0	1.000000000E+0	24.758780333E-12	3.604026537E-12	40.389711712E+9	5.879352329E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	79.209278026E-12
14.690443709E+3	15.030900000E+0	1.000000000E+0	25.246833667E-12	4.690737833E-12	39.608927329E+9	7.359144374E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	71.867789497E-12
14.743012570E+3	14.087200000E+0	1.000000000E+0	27.667099333E-12	5.531323615E-12	36.144013073E+9	7.226064093E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	86.248778952E-12
14.794901255E+3	13.041500000E+0	1.000000000E+0	26.035810933E-12	4.895444865E-12	38.408636572E+9	7.221874639E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	28.372477978E-12
14.847587269E+3	12.040000000E+0	1.000000000E+0	26.454384200E-12	7.117844042E-12	37.800917702E+9	10.170754111E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	98.165878204E-12
14.899158216E+3	11.096700000E+0	1.000000000E+0	30.661492800E-12	11.398474904E-12	32.614198093E+9	12.124397233E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	75.085791751E-12
14.951234462E+3	10.048200000E+0	1.000000000E+0	27.427248667E-12	6.042305878E-12	36.460091647E+9	8.032268521E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	111.189488172E-12
15.003023509E+3	9.073000000E+0	1.000000000E+0	25.855103000E-12	3.797946359E-12	38.677084365E+9	5.681411972E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	64.425749458E-12
15.057483091E+3	8.055200000E+0	1.000000000E+0	25.827654333E-12	4.804793812E-12	38.718188926E+9	7.202857533E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	85.896886826E-12
15.110693691E+3	7.051900000E+0	1.000000000E+0	24.153484000E-12	4.171070349E-12	41.401894650E+9	7.149702096E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	93.137580981E-12
15.201713754E+3	6.064100000E+0	1.000000000E+0	30.336310000E-12	11.821220587E-12	32.963798168E+9	12.845080022E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	65.481640943E-12
15.268533590E+3	5.151400000E+0	1.000000000E+0	25.885353667E-12	4.525795394E-12	38.631884767E+9	6.754398969E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	118.832485518E-12
15.336639397E+3	4.147200000E+0	1.000000000E+0	24.999748667E-12	3.268698729E-12	40.000402137E+9	5.230023124E+9	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	75.000000000E+0	117.223217244E-12
